season,match_round,match_home_team,match_away_team,player_id,player_name,player_team,game_outcome,total,aflvotes
2021,14,Geelong,Western Bulldogs,12606,Esava Ratugolea,Geelong,Win,0,W0
2021,14,Geelong,Western Bulldogs,12614,Jack Henry,Geelong,Win,0,W0
2021,14,Geelong,Western Bulldogs,12657,Quinton Narkle,Geelong,Win,0,W0
2021,14,Geelong,Western Bulldogs,12687,Tom Atkins,Geelong,Win,0,W0
2021,14,Geelong,Western Bulldogs,12698,Bailey Smith,Western Bulldogs,Loss,0,L0
2021,14,Geelong,Western Bulldogs,12732,Ryan Gardner,Western Bulldogs,Loss,0,L0
2021,14,Geelong,Western Bulldogs,12801,Cody Weightman,Western Bulldogs,Loss,0,L0
2021,14,Geelong,Western Bulldogs,12808,Brad Close,Geelong,Win,0,W0
2021,14,Geelong,Western Bulldogs,12852,Anthony Scott,Western Bulldogs,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,11585,Robbie Gray,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,11591,Travis Boak,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,11746,Hamish Hartlett,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,11825,Steven Motlop,Port Adelaide,Win,2,W2
2021,14,Gold Coast,Port Adelaide,11915,Charlie Dixon,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,11920,Trent McKenzie,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,11922,Zac Smith,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,11923,David Swallow,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,11952,Sam Day,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12000,Scott Lycett,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,12007,Tom Jonas,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,12039,Brandon Ellis,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12086,Alex Sexton,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12155,Ollie Wines,Port Adelaide,Win,3,W3
2021,14,Gold Coast,Port Adelaide,12242,Sean Lemmens,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12314,Nick Holman,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12329,Touk Miller,Gold Coast,Loss,3,L3
2021,14,Gold Coast,Port Adelaide,12365,Karl Amon,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,12393,Lachie Weller,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12429,Darcy Byrne-Jones,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,12442,Aliir Aliir,Port Adelaide,Win,1,W1
2021,14,Gold Coast,Port Adelaide,12468,Oleg Markov,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12485,Ryan Burton,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,12489,Brayden Fiorini,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12503,Dan Houston,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,12504,Sam Powell-Pepper,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,12507,Jack Bowes,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12544,Hugh Greenwood,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12631,Charlie Ballard,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12658,Wil Powell,Gold Coast,Loss,1,L1
2021,14,Gold Coast,Port Adelaide,12667,Jarrod Lienert,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,12671,Kane Farrell,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,12694,Willem Drew,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,12696,Connor Rozee,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,12702,Chris Burgess,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12703,Jack Lukosius,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12728,Ben King,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12729,Peter Ladhams,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,12755,Caleb Graham,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12767,Noah Anderson,Gold Coast,Loss,2,L2
2021,14,Gold Coast,Port Adelaide,12769,Matt Rowell,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12770,Mitch Georgiades,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,12797,Izak Rankine,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12825,Sam Flanders,Gold Coast,Loss,0,L0
2021,14,Gold Coast,Port Adelaide,12868,Miles Bergman,Port Adelaide,Win,0,W0
2021,14,Gold Coast,Port Adelaide,12883,Lachie Jones,Port Adelaide,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,11470,Grant Birchall,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,11692,Todd Goldstein,North Melbourne,Loss,2,L2
2021,14,North Melbourne,Brisbane Lions,11718,Mitch Robinson,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,11725,Daniel Rich,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,11730,Jack Ziebell,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,11843,Ben Cunnington,North Melbourne,Loss,3,L3
2021,14,North Melbourne,Brisbane Lions,11866,Robbie Tarrant,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,11910,Shaun Atley,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12047,Aaron Hall,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12061,Lachie Neale,Brisbane Lions,Win,2,W2
2021,14,North Melbourne,Brisbane Lions,12073,Jarryd Lyons,Brisbane Lions,Win,3,W3
2021,14,North Melbourne,Brisbane Lions,12094,Lincoln McCarthy,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12116,Josh Walker,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12205,Joe Daniher,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12246,Luke McDonald,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12284,Charlie Cameron,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12297,Daniel McStay,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12309,Kayne Turner,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12347,Harris Andrews,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12353,Trent Dumont,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12412,Callum Ah Chee,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12420,Marcus Adams,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12450,Rhys Mathieson,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12462,Eric Hipwood,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12511,Jy Simpkin,North Melbourne,Loss,1,L1
2021,14,North Melbourne,Brisbane Lions,12526,Hugh McCluggage,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12566,Cameron Zurhaar,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12569,Nick Larkey,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12588,Ben McKay,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12598,Jaidyn Stephenson,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12599,Luke Davies-Uniacke,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12617,Zac Bailey,Brisbane Lions,Win,1,W1
2021,14,North Melbourne,Brisbane Lions,12625,Oscar McInerney,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12673,Brandon Starcevich,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12705,Bailey Scott,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12707,Tarryn Thomas,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12722,Curtis Taylor,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12772,Deven Robertson,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12788,Jack Mahony,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12789,Tristan Xerri,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12838,Keidean Coleman,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12867,Tom Powell,North Melbourne,Loss,0,L0
2021,14,North Melbourne,Brisbane Lions,12874,Jaxon Prior,Brisbane Lions,Win,0,W0
2021,14,North Melbourne,Brisbane Lions,12899,James Madden,Brisbane Lions,Win,0,W0
2021,14,Greater Western Sydney,Carlton,11383,Eddie Betts,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,11683,Callan Ward,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,11711,Sam J. Reid,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,11753,Matt de Boer,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,11833,Phil Davis,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,11874,Liam Jones,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,11889,Ed Curnow,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12026,Toby Greene,Greater Western Sydney,Win,1,W1
2021,14,Greater Western Sydney,Carlton,12030,Adam Kennedy,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,12056,Jack Newnes,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12096,Nick Haynes,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,12147,Lachie Whitfield,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,12175,Sam Docherty,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12181,Zac Williams,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12243,Jack Martin,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12262,Josh Kelly,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,12269,Patrick Cripps,Carlton,Loss,3,L3
2021,14,Greater Western Sydney,Carlton,12330,Adam Saad,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12410,Jacob Weitering,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12424,Marc Pittonet,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12447,Jacob Hopper,Greater Western Sydney,Win,3,W3
2021,14,Greater Western Sydney,Carlton,12463,Matthew Kennedy,Carlton,Loss,2,L2
2021,14,Greater Western Sydney,Carlton,12466,Jack Silvagni,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12470,Harry Himmelberg,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,12512,Tim Taranto,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,12517,Nic Newman,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12528,Zac Fisher,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12539,Daniel Lloyd,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,12541,Harry Perryman,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,12557,Jeremy Finlayson,Greater Western Sydney,Win,2,W2
2021,14,Greater Western Sydney,Carlton,12575,Harry McKay,Carlton,Loss,1,L1
2021,14,Greater Western Sydney,Carlton,12589,Paddy Dow,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12604,Lachie Fogarty,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12635,Isaac Cumming,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,12681,Tom De Koning,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12685,Sam Walsh,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12721,Liam Stocker,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12744,Bobby Hill,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,12749,Connor Idun,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,12766,Tom Green,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,12842,Matthew Owies,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12845,Jack Buckley,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,12869,Matt Flynn,Greater Western Sydney,Win,0,W0
2021,14,Greater Western Sydney,Carlton,12881,Luke Parks,Carlton,Loss,0,L0
2021,14,Greater Western Sydney,Carlton,12905,Kieren Briggs,Greater Western Sydney,Win,0,W0
2021,14,Hawthorn,Essendon,11192,Shaun Burgoyne,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,11688,Ben McEvoy,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,11708,Cale Hooker,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,11766,Liam Shiels,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,11903,Dyson Heppell,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,11960,Luke Breust,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12033,Devon Smith,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12053,Chad Wingard,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12124,Sam Frost,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12149,Jaeger O'Meara,Hawthorn,Loss,1,L1
2021,14,Hawthorn,Essendon,12173,Jake Stringer,Essendon,Win,3,W3
2021,14,Hawthorn,Essendon,12201,Tom Mitchell,Hawthorn,Loss,3,L3
2021,14,Hawthorn,Essendon,12216,Jonathon Ceglar,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12239,James Stewart,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12245,Jarman Impey,Hawthorn,Loss,2,L2
2021,14,Hawthorn,Essendon,12249,Zach Merrett,Essendon,Win,1,W1
2021,14,Hawthorn,Essendon,12250,Tim O'Brien,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12358,Kyle Langford,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12368,Daniel Howe,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12371,Peter Wright,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12384,Jayden Laverde,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12413,Anthony McDonald-Tipungwuti,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12414,Darcy Parish,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12445,Mason Redman,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12460,Tom Phillips,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12477,Blake Hardwick,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12546,James Cousins,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12571,Jack Scrimshaw,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12619,Matt Guelfi,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12640,Jordan Ridley,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12710,Dylan Moore,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12713,Brayden Ham,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12734,Nick Hind,Essendon,Win,2,W2
2021,14,Hawthorn,Essendon,12753,Changkuoth Jiath,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12757,Brandon Zerk-Thatcher,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12794,Will Day,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12800,Ned Cahill,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12809,Sam Draper,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12857,Harrison Jones,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12858,Nik Cox,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12861,Jacob Koschitzke,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12880,Archie Perkins,Essendon,Win,0,W0
2021,14,Hawthorn,Essendon,12913,Jai Newcombe,Hawthorn,Loss,0,L0
2021,14,Hawthorn,Essendon,12917,Lachlan Bramble,Hawthorn,Loss,0,L0
2021,15,Brisbane Lions,Geelong,11502,Shaun Higgins,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,11552,Joel Selwood,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,11554,Tom Hawkins,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,11643,Lachie Henderson,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,11706,Patrick Dangerfield,Geelong,Loss,3,L3
2021,15,Brisbane Lions,Geelong,11718,Mitch Robinson,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,11725,Daniel Rich,Brisbane Lions,Win,2,W2
2021,15,Brisbane Lions,Geelong,11849,Gary Rohan,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,11894,Cameron Guthrie,Geelong,Loss,2,L2
2021,15,Brisbane Lions,Geelong,11948,Isaac Smith,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,11979,Zach Tuohy,Geelong,Loss,1,L1
2021,15,Brisbane Lions,Geelong,11980,Luke Dahlhaus,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,12022,Jeremy Cameron,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,12061,Lachie Neale,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12073,Jarryd Lyons,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12082,Dayne Zorko,Brisbane Lions,Win,1,W1
2021,15,Brisbane Lions,Geelong,12094,Lincoln McCarthy,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12160,Mark Blicavs,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,12205,Joe Daniher,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12284,Charlie Cameron,Brisbane Lions,Win,3,W3
2021,15,Brisbane Lions,Geelong,12286,Jed Bews,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,12297,Daniel McStay,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12347,Harris Andrews,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12378,Jake Kolodjashnij,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,12412,Callum Ah Chee,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12420,Marcus Adams,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12462,Eric Hipwood,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12474,Sam Menegola,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,12513,Brandan Parfitt,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,12514,Tom Stewart,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,12526,Hugh McCluggage,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12540,Mark O'Connor,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,12606,Esava Ratugolea,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,12614,Jack Henry,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,12617,Zac Bailey,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12625,Oscar McInerney,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12673,Brandon Starcevich,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12687,Tom Atkins,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,12772,Deven Robertson,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12808,Brad Close,Geelong,Loss,0,L0
2021,15,Brisbane Lions,Geelong,12815,Jack Payne,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12838,Keidean Coleman,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12874,Jaxon Prior,Brisbane Lions,Win,0,W0
2021,15,Brisbane Lions,Geelong,12899,James Madden,Brisbane Lions,Win,0,W0
2021,15,Richmond,St Kilda,11468,Paddy Ryder,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,11561,Shane Edwards,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,11573,Bachar Houli,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,11582,Jack Riewoldt,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,11671,Trent Cotchin,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,11801,Dustin Martin,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,11887,Dylan Grimes,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,11921,Dion Prestia,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,12066,Bradley Hill,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12138,Sebastian Ross,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12161,Brad Crouch,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12180,Nick Vlastuin,Richmond,Loss,3,L3
2021,15,Richmond,St Kilda,12194,Jimmy Webster,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12256,Luke Dunstan,St Kilda,Win,3,W3
2021,15,Richmond,St Kilda,12307,Tim Membrey,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12321,Mason Wood,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12324,Kamdyn McIntosh,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,12337,Jack Sinclair,St Kilda,Win,1,W1
2021,15,Richmond,St Kilda,12341,Kane Lambert,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,12357,Daniel McKenzie,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12377,Jack Steele,St Kilda,Win,2,W2
2021,15,Richmond,St Kilda,12425,Jayden Short,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,12426,Dougal Howard,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12440,Jason Castagna,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,12464,Nathan Broad,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,12491,Mabior Chol,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,12498,Dan Butler,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12529,Ben Long,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12542,Shai Bolton,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,12565,Josh Battle,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12572,Rowan Marshall,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12584,Jack Graham,Richmond,Loss,1,L1
2021,15,Richmond,St Kilda,12615,Nick Coffield,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12616,Jack Higgins,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12668,Liam Baker,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,12686,Noah Balta,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,12701,Callum Wilkie,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12730,Callum Coleman-Jones,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,12761,Marlion Pickett,Richmond,Loss,2,L2
2021,15,Richmond,St Kilda,12771,Max King,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12790,Jake Aarts,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,12804,Ryan Byrnes,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12871,Tom Highmore,St Kilda,Win,0,W0
2021,15,Richmond,St Kilda,12884,Rhyan Mansell,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,12918,Samson Ryan,Richmond,Loss,0,L0
2021,15,Richmond,St Kilda,12919,Leo Connolly,St Kilda,Win,0,W0
2021,15,Collingwood,Fremantle,11409,David Mundy,Fremantle,Win,3,W3
2021,15,Collingwood,Fremantle,11506,Scott Pendlebury,Collingwood,Loss,0,L0
2021,15,Collingwood,Fremantle,11646,Chris Mayne,Collingwood,Loss,0,L0
2021,15,Collingwood,Fremantle,11759,Steele Sidebottom,Collingwood,Loss,2,L2
2021,15,Collingwood,Fremantle,11770,Michael Walters,Fremantle,Win,0,W0
2021,15,Collingwood,Fremantle,11827,Travis Colyer,Fremantle,Win,0,W0
2021,15,Collingwood,Fremantle,11839,Jordan Roughead,Collingwood,Loss,0,L0
2021,15,Collingwood,Fremantle,12029,Will Hoskin-Elliott,Collingwood,Loss,0,L0
2021,15,Collingwood,Fremantle,12037,Nathan Wilson,Fremantle,Win,0,W0
2021,15,Collingwood,Fremantle,12067,Jack Crisp,Collingwood,Loss,0,L0
2021,15,Collingwood,Fremantle,12070,Taylor Adams,Collingwood,Loss,3,L3
2021,15,Collingwood,Fremantle,12091,Jamie Elliott,Collingwood,Loss,0,L0
2021,15,Collingwood,Fremantle,12158,Josh Thomas,Collingwood,Loss,0,L0
2021,15,Collingwood,Fremantle,12211,Matt Taberner,Fremantle,Win,0,W0
2021,15,Collingwood,Fremantle,12223,Brodie Grundy,Collingwood,Loss,0,L0
2021,15,Collingwood,Fremantle,12252,James Aish,Fremantle,Win,0,W0
2021,15,Collingwood,Fremantle,12282,Blake Acres,Fremantle,Win,0,W0
2021,15,Collingwood,Fremantle,12289,Rory Lobb,Fremantle,Win,0,W0
2021,15,Collingwood,Fremantle,12361,Alex Pearce,Fremantle,Win,0,W0
2021,15,Collingwood,Fremantle,12380,Brayden Maynard,Collingwood,Loss,1,L1
2021,15,Collingwood,Fremantle,12434,Darcy Tucker,Fremantle,Win,0,W0
2021,15,Collingwood,Fremantle,12435,Mason Cox,Collingwood,Loss,0,L0
2021,15,Collingwood,Fremantle,12524,Griffin Logue,Fremantle,Win,0,W0
2021,15,Collingwood,Fremantle,12550,Luke Ryan,Fremantle,Win,1,W1
2021,15,Collingwood,Fremantle,12553,Callum L. Brown,Collingwood,Loss,0,L0
2021,15,Collingwood,Fremantle,12555,Sean Darcy,Fremantle,Win,0,W0
2021,15,Collingwood,Fremantle,12582,Josh Daicos,Collingwood,Loss,0,L0
2021,15,Collingwood,Fremantle,12596,Andrew Brayshaw,Fremantle,Win,2,W2
2021,15,Collingwood,Fremantle,12610,Adam Cerra,Fremantle,Win,0,W0
