season,match_round,player_name,player_team,cc_votes
2017,2,Jayden Hunt,Melbourne,0
2017,2,Christian Petracca,Melbourne,0
2017,2,Sam Weideman,Melbourne,0
2017,2,Mitch Hannan,Melbourne,0
2017,2,Shaun Higgins,North Melbourne,10
2017,2,Ben Brown,North Melbourne,2
2017,2,Robbie Tarrant,North Melbourne,1
2017,2,Andrew Swallow,North Melbourne,0
2017,2,Lachlan Hansen,North Melbourne,0
2017,2,Lindsay Thomas,North Melbourne,0
2017,2,Scott Thompson,North Melbourne,0
2017,2,Jack Ziebell,North Melbourne,0
2017,2,Ben Cunnington,North Melbourne,0
2017,2,Jamie Macmillan,North Melbourne,0
2017,2,Shaun Atley,North Melbourne,0
2017,2,Aaron Mullett,North Melbourne,0
2017,2,Marley Williams,North Melbourne,0
2017,2,Sam Gibson,North Melbourne,0
2017,2,Majak Daw,North Melbourne,0
2017,2,Nathan Hrovat,North Melbourne,0
2017,2,Taylor Garner,North Melbourne,0
2017,2,Luke McDonald,North Melbourne,0
2017,2,Kayne Turner,North Melbourne,0
2017,2,Trent Dumont,North Melbourne,0
2017,2,Braydon Preuss,North Melbourne,0
2017,2,Jy Simpkin,North Melbourne,0
2017,2,Robbie Gray,Port Adelaide,10
2017,2,Ollie Wines,Port Adelaide,8
2017,2,Sam Powell-Pepper,Port Adelaide,3
2017,2,Jared Polec,Port Adelaide,3
2017,2,Tom Jonas,Port Adelaide,2
2017,2,Paddy Ryder,Port Adelaide,2
2017,2,Brad Ebert,Port Adelaide,1
2017,2,Charlie Dixon,Port Adelaide,1
2017,2,Justin Westhoff,Port Adelaide,0
2017,2,Travis Boak,Port Adelaide,0
2017,2,Matthew Broadbent,Port Adelaide,0
2017,2,Jackson Trengove,Port Adelaide,0
2017,2,Jack Hombsch,Port Adelaide,0
2017,2,Chad Wingard,Port Adelaide,0
2017,2,Aaron Young,Port Adelaide,0
2017,2,Tom Clurey,Port Adelaide,0
2017,2,Jarman Impey,Port Adelaide,0
2017,2,Sam Gray,Port Adelaide,0
2017,2,Karl Amon,Port Adelaide,0
2017,2,Darcy Byrne-Jones,Port Adelaide,0
2017,2,Brett Eddy,Port Adelaide,0
2017,2,Dan Houston,Port Adelaide,0
2017,2,Trent Cotchin,Richmond,10
2017,2,Dustin Martin,Richmond,3
2017,2,Toby Nankervis,Richmond,3
2017,2,Shane Edwards,Richmond,0
2017,2,Bachar Houli,Richmond,0
2017,2,Jack Riewoldt,Richmond,0
2017,2,Shaun Grigg,Richmond,0
2017,2,Alex Rance,Richmond,0
2017,2,David Astbury,Richmond,0
2017,2,Ben Griffiths,Richmond,0
2017,2,Dylan Grimes,Richmond,0
2017,2,Reece Conca,Richmond,0
2017,2,Dion Prestia,Richmond,0
2017,2,Josh Caddy,Richmond,0
2017,2,Brandon Ellis,Richmond,0
2017,2,Nick Vlastuin,Richmond,0
2017,2,Ben Lennon,Richmond,0
2017,2,Kane Lambert,Richmond,0
2017,2,Daniel Rioli,Richmond,0
2017,2,Jayden Short,Richmond,0
2017,2,Jason Castagna,Richmond,0
2017,2,Dan Butler,Richmond,0
2017,2,Sebastian Ross,St Kilda,6
2017,2,Dylan Roberton,St Kilda,3
2017,2,Leigh Montagna,St Kilda,0
2017,2,Sam Gilbert,St Kilda,0
2017,2,Nathan Brown,St Kilda,0
2017,2,Jarryn Geary,St Kilda,0
2017,2,Jack Steven,St Kilda,0
2017,2,Shane Savage,St Kilda,0
2017,2,Jake Carlisle,St Kilda,0
2017,2,Maverick Weller,St Kilda,0
2017,2,Tom Hickey,St Kilda,0
2017,2,Jack Newnes,St Kilda,0
2017,2,Josh Bruce,St Kilda,0
2017,2,Jimmy Webster,St Kilda,0
2017,2,Jack Billings,St Kilda,0
2017,2,Luke Dunstan,St Kilda,0
2017,2,Blake Acres,St Kilda,0
2017,2,Tim Membrey,St Kilda,0
2017,2,Jack Lonie,St Kilda,0
2017,2,Paddy McCartin,St Kilda,0
2017,2,Jack Steele,St Kilda,0
2017,2,Jade Gresham,St Kilda,0
2017,2,Sam Reid,Sydney,9
2017,2,Lance Franklin,Sydney,1
2017,2,Heath Grundy,Sydney,0
2017,2,Kieren Jack,Sydney,0
2017,2,Kurt Tippett,Sydney,0
2017,2,Nick Smith,Sydney,0
2017,2,Josh P. Kennedy,Sydney,0
2017,2,Jeremy Laidler,Sydney,0
2017,2,Dan Hannebery,Sydney,0
2017,2,Luke Parker,Sydney,0
2017,2,Harry Cunningham,Sydney,0
2017,2,Jake Lloyd,Sydney,0
2017,2,Zak Jones,Sydney,0
2017,2,Sam Naismith,Sydney,0
2017,2,George Hewett,Sydney,0
2017,2,Callum Mills,Sydney,0
2017,2,Aliir Aliir,Sydney,0
2017,2,Harrison Marsh,Sydney,0
2017,2,Oliver Florent,Sydney,0
2017,2,Robbie Fox,Sydney,0
2017,2,Will Hayward,Sydney,0
2017,2,Nic Newman,Sydney,0
2017,2,Luke Shuey,West Coast,9
2017,2,Elliot Yeo,West Coast,7
2017,2,Andrew Gaff,West Coast,4
2017,2,Jeremy McGovern,West Coast,1
2017,2,Sam Mitchell,West Coast,0
2017,2,Mark LeCras,West Coast,0
2017,2,Shannon Hurn,West Coast,0
2017,2,Josh J. Kennedy,West Coast,0
2017,2,Matt Priddis,West Coast,0
2017,2,Josh Hill,West Coast,0
2017,2,Chris Masten,West Coast,0
2017,2,Sharrod Wellingham,West Coast,0
2017,2,Jack Redden,West Coast,0
2017,2,Brad Sheppard,West Coast,0
2017,2,Jack Darling,West Coast,0
2017,2,Jamie Cripps,West Coast,0
2017,2,Nathan Vardy,West Coast,0
2017,2,Jonathan Giles,West Coast,0
2017,2,Mark Hutchings,West Coast,0
2017,2,Dom Sheed,West Coast,0
2017,2,Jackson Nelson,West Coast,0
2017,2,Tom Barrass,West Coast,0
2017,2,Marcus Bontempelli,Western Bulldogs,9
2017,2,Easton Wood,Western Bulldogs,4
2017,2,Lin Jong,Western Bulldogs,3
2017,2,Liam Picken,Western Bulldogs,3
2017,2,Marcus Adams,Western Bulldogs,1
2017,2,Robert Murphy,Western Bulldogs,0
2017,2,Matthew Boyd,Western Bulldogs,0
2017,2,Travis Cloke,Western Bulldogs,0
2017,2,Matthew Suckling,Western Bulldogs,0
2017,2,Stewart Crameri,Western Bulldogs,0
2017,2,Tom Liberatore,Western Bulldogs,0
2017,2,Luke Dahlhaus,Western Bulldogs,0
2017,2,Tom Campbell,Western Bulldogs,0
2017,2,Jason Johannisen,Western Bulldogs,0
2017,2,Fletcher Roberts,Western Bulldogs,0
2017,2,Jack Macrae,Western Bulldogs,0
2017,2,Jake Stringer,Western Bulldogs,0
2017,2,Lachie Hunter,Western Bulldogs,0
2017,2,Shane Biggs,Western Bulldogs,0
2017,2,Tom Boyd,Western Bulldogs,0
2017,2,Caleb Daniel,Western Bulldogs,0
2017,2,Zaine Cordy,Western Bulldogs,0
2017,3,Rory Sloane,Adelaide,10
2017,3,Taylor Walker,Adelaide,8
2017,3,Richard Douglas,Adelaide,3
2017,3,Kyle Hartigan,Adelaide,2
2017,3,Eddie Betts,Adelaide,0
2017,3,David Mackay,Adelaide,0
2017,3,Andy Otten,Adelaide,0
2017,3,Sam Jacobs,Adelaide,0
2017,3,Tom Lynch,Adelaide,0
2017,3,Brodie Smith,Adelaide,0
2017,3,Daniel Talia,Adelaide,0
2017,3,Curtly Hampton,Adelaide,0
2017,3,Luke Brown,Adelaide,0
2017,3,Rory Laird,Adelaide,0
2017,3,Matt Crouch,Adelaide,0
2017,3,Charlie Cameron,Adelaide,0
2017,3,Jake Kelly,Adelaide,0
2017,3,Jake Lever,Adelaide,0
2017,3,Riley Knight,Adelaide,0
2017,3,Rory Atkins,Adelaide,0
2017,3,Mitch McGovern,Adelaide,0
2017,3,Wayne Milera,Adelaide,0
2017,3,Daniel Rich,Brisbane Lions,7
2017,3,Stefan Martin,Brisbane Lions,2
2017,3,Mitch Robinson,Brisbane Lions,0
2017,3,Dayne Beams,Brisbane Lions,0
2017,3,Tom Rockliff,Brisbane Lions,0
2017,3,Rohan Bewick,Brisbane Lions,0
2017,3,Ryan Lester,Brisbane Lions,0
2017,3,Dayne Zorko,Brisbane Lions,0
2017,3,Tom Bell,Brisbane Lions,0
2017,3,Jack Frost,Brisbane Lions,0
2017,3,Sam Mayes,Brisbane Lions,0
2017,3,Lewis Taylor,Brisbane Lions,0
2017,3,Tom Cutler,Brisbane Lions,0
2017,3,Nick Robertson,Brisbane Lions,0
2017,3,Darcy Gardiner,Brisbane Lions,0
2017,3,Daniel McStay,Brisbane Lions,0
2017,3,Harris Andrews,Brisbane Lions,0
2017,3,Jake Barrett,Brisbane Lions,0
2017,3,Josh Schache,Brisbane Lions,0
2017,3,Eric Hipwood,Brisbane Lions,0
2017,3,Jarrod Berry,Brisbane Lions,0
2017,3,Hugh McCluggage,Brisbane Lions,0
2017,3,Marc Murphy,Carlton,10
2017,3,Bryce Gibbs,Carlton,8
2017,3,Matthew Kreuzer,Carlton,3
2017,3,Lachie Plowman,Carlton,2
2017,3,Sam Docherty,Carlton,2
2017,3,Kade Simpson,Carlton,1
2017,3,Dale Thomas,Carlton,0
2017,3,Rhys Palmer,Carlton,0
2017,3,Simon White,Carlton,0
2017,3,Ed Curnow,Carlton,0
2017,3,Matthew Wright,Carlton,0
2017,3,Sam Kerridge,Carlton,0
2017,3,Levi Casboult,Carlton,0
2017,3,Sam Rowe,Carlton,0
2017,3,Patrick Cripps,Carlton,0
2017,3,Caleb Marchbank,Carlton,0
2017,3,Jacob Weitering,Carlton,0
2017,3,Jack Silvagni,Carlton,0
2017,3,Harrison Macreadie,Carlton,0
2017,3,Sam Petrevski-Seton,Carlton,0
2017,3,Jarrod Pickett,Carlton,0
2017,3,Tom Williamson,Carlton,0
2017,3,Taylor Adams,Collingwood,9
2017,3,Adam Treloar,Collingwood,7
2017,3,Alex Fasolo,Collingwood,5
2017,3,Henry Schade,Collingwood,2
2017,3,Scott Pendlebury,Collingwood,2
2017,3,Brayden Maynard,Collingwood,1
2017,3,Travis Varcoe,Collingwood,0
2017,3,Tyson Goldsack,Collingwood,0
2017,3,Ben Reid,Collingwood,0
2017,3,Chris Mayne,Collingwood,0
2017,3,Jesse White,Collingwood,0
2017,3,Levi Greenwood,Collingwood,0
2017,3,Steele Sidebottom,Collingwood,0
2017,3,Jeremy Howe,Collingwood,0
2017,3,Will Hoskin-Elliott,Collingwood,0
2017,3,Jack Crisp,Collingwood,0
2017,3,Brodie Grundy,Collingwood,0
2017,3,Tim Broomhead,Collingwood,0
2017,3,Jackson Ramsay,Collingwood,0
2017,3,Darcy Moore,Collingwood,0
2017,3,Josh Smith,Collingwood,0
2017,3,Tom Phillips,Collingwood,0
2017,3,Brendon Goddard,Essendon,3
2017,3,Dyson Heppell,Essendon,1
2017,3,James Kelly,Essendon,0
2017,3,Jobe Watson,Essendon,0
2017,3,Brent Stanton,Essendon,0
2017,3,Matthew Leuenberger,Essendon,0
2017,3,Heath Hocking,Essendon,0
2017,3,Cale Hooker,Essendon,0
2017,3,Michael Hurley,Essendon,0
2017,3,David Zaharakis,Essendon,0
2017,3,Travis Colyer,Essendon,0
2017,3,Mitch Brown,Essendon,0
2017,3,Mark Baguley,Essendon,0
2017,3,Joe Daniher,Essendon,0
2017,3,Patrick Ambrose,Essendon,0
2017,3,Martin Gleeson,Essendon,0
2017,3,Zach Merrett,Essendon,0
2017,3,Orazio Fantasia,Essendon,0
2017,3,Kyle Langford,Essendon,0
2017,3,Anthony McDonald-Tipungwuti,Essendon,0
2017,3,Darcy Parish,Essendon,0
2017,3,Andrew McGrath,Essendon,0
2017,3,Stephen Hill,Fremantle,10
2017,3,Nat Fyfe,Fremantle,6
2017,3,Joel Hamling,Fremantle,4
2017,3,David Mundy,Fremantle,3
2017,3,Bradley Hill,Fremantle,3
2017,3,Aaron Sandilands,Fremantle,0
2017,3,Michael Johnson,Fremantle,0
2017,3,Garrick Ibbotson,Fremantle,0
2017,3,Michael Walters,Fremantle,0
2017,3,Lachie Neale,Fremantle,0
2017,3,Lee Spurr,Fremantle,0
2017,3,Hayden Crozier,Fremantle,0
2017,3,Tommy Sheridan,Fremantle,0
2017,3,Shane Kersten,Fremantle,0
2017,3,Cam McCarthy,Fremantle,0
2017,3,Lachie Weller,Fremantle,0
2017,3,Ed Langdon,Fremantle,0
2017,3,Connor Blakely,Fremantle,0
2017,3,Brady Grey,Fremantle,0
2017,3,Ethan Hughes,Fremantle,0
2017,3,Harley Balic,Fremantle,0
2017,3,Griffin Logue,Fremantle,0
2017,3,Patrick Dangerfield,Geelong,8
2017,3,Joel Selwood,Geelong,6
2017,3,Mark Blicavs,Geelong,3
2017,3,Tom Hawkins,Geelong,2
2017,3,Andrew Mackie,Geelong,0
2017,3,Tom Lonergan,Geelong,0
2017,3,Lachie Henderson,Geelong,0
2017,3,Harry Taylor,Geelong,0
2017,3,Mitch Duncan,Geelong,0
2017,3,Steven Motlop,Geelong,0
2017,3,Daniel Menzel,Geelong,0
2017,3,Cameron Guthrie,Geelong,0
2017,3,Zac Smith,Geelong,0
2017,3,Zach Tuohy,Geelong,0
2017,3,Lincoln McCarthy,Geelong,0
2017,3,Jordan Murdoch,Geelong,0
2017,3,Jackson Thurlow,Geelong,0
2017,3,Tom Ruggles,Geelong,0
2017,3,Sam Menegola,Geelong,0
2017,3,Brandan Parfitt,Geelong,0
2017,3,Tom Stewart,Geelong,0
2017,3,James Parsons,Geelong,0
2017,3,David Swallow,Gold Coast,10
2017,3,Jarrod Witts,Gold Coast,6
2017,3,Gary Ablett,Gold Coast,4
2017,3,Jack Martin,Gold Coast,4
2017,3,Aaron Hall,Gold Coast,3
2017,3,Touk Miller,Gold Coast,2
2017,3,Brandon Matera,Gold Coast,1
2017,3,Matt Rosa,Gold Coast,0
2017,3,Jarrod Harbrow,Gold Coast,0
2017,3,Michael Barlow,Gold Coast,0
2017,3,Steven May,Gold Coast,0
2017,3,Tom J. Lynch,Gold Coast,0
2017,3,Rory Thompson,Gold Coast,0
2017,3,Jarryd Lyons,Gold Coast,0
2017,3,Alex Sexton,Gold Coast,0
2017,3,Sean Lemmens,Gold Coast,0
2017,3,Kade Kolodjashnij,Gold Coast,0
2017,3,Adam Saad,Gold Coast,0
2017,3,Peter Wright,Gold Coast,0
2017,3,Jesse Joyce,Gold Coast,0
2017,3,Brayden Fiorini,Gold Coast,0
2017,3,Jack Bowes,Gold Coast,0
2017,3,Josh Kelly,Greater Western Sydney,10
2017,3,Callan Ward,Greater Western Sydney,7
2017,3,Dylan Shiel,Greater Western Sydney,4
2017,3,Shane Mumford,Greater Western Sydney,2
2017,3,Zac Williams,Greater Western Sydney,1
2017,3,Steve Johnson,Greater Western Sydney,0
2017,3,Ryan Griffen,Greater Western Sydney,0
2017,3,Heath Shaw,Greater Western Sydney,0
2017,3,Sam J. Reid,Greater Western Sydney,0
2017,3,Tom Scully,Greater Western Sydney,0
2017,3,Phil Davis,Greater Western Sydney,0
2017,3,Jeremy Cameron,Greater Western Sydney,0
2017,3,Toby Greene,Greater Western Sydney,0
2017,3,Adam Kennedy,Greater Western Sydney,0
2017,3,Devon Smith,Greater Western Sydney,0
2017,3,Adam Tomlinson,Greater Western Sydney,0
2017,3,Nathan Wilson,Greater Western Sydney,0
2017,3,Nick Haynes,Greater Western Sydney,0
2017,3,Aidan Corr,Greater Western Sydney,0
2017,3,Rory Lobb,Greater Western Sydney,0
2017,3,Jacob Hopper,Greater Western Sydney,0
2017,3,Tim Taranto,Greater Western Sydney,0
2017,3,Shaun Burgoyne,Hawthorn,0
2017,3,Luke Hodge,Hawthorn,0
2017,3,Jarryd Roughead,Hawthorn,0
2017,3,Josh Gibson,Hawthorn,0
2017,3,James Frawley,Hawthorn,0
2017,3,Cyril Rioli,Hawthorn,0
2017,3,Ben McEvoy,Hawthorn,0
2017,3,Brendan Whitecross,Hawthorn,0
2017,3,Liam Shiels,Hawthorn,0
2017,3,Ty Vickery,Hawthorn,0
2017,3,Ben Stratton,Hawthorn,0
2017,3,Ricky Henderson,Hawthorn,0
2017,3,Jack Gunston,Hawthorn,0
2017,3,Paul Puopolo,Hawthorn,0
2017,3,Isaac Smith,Hawthorn,0
2017,3,Luke Breust,Hawthorn,0
2017,3,Jaeger O'Meara,Hawthorn,0
2017,3,Tom Mitchell,Hawthorn,0
2017,3,Will Langford,Hawthorn,0
2017,3,Kaiden Brand,Hawthorn,0
2017,3,Ryan Burton,Hawthorn,0
2017,3,Teia Miles,Hawthorn,0
2017,3,Jayden Hunt,Melbourne,8
2017,3,Nathan Jones,Melbourne,3
2017,3,Bernie Vince,Melbourne,0
2017,3,Jeff Garlett,Melbourne,0
2017,3,Neville Jetta,Melbourne,0
2017,3,Jack Watts,Melbourne,0
2017,3,Jake Melksham,Melbourne,0
2017,3,Max Gawn,Melbourne,0
2017,3,Tom McDonald,Melbourne,0
2017,3,Dom Tyson,Melbourne,0
2017,3,Jack Viney,Melbourne,0
2017,3,Dean Kent,Melbourne,0
2017,3,Christian Salem,Melbourne,0
2017,3,Billy Stretch,Melbourne,0
2017,3,Alex Neal-Bullen,Melbourne,0
2017,3,James Harmes,Melbourne,0
2017,3,Oscar McDonald,Melbourne,0
2017,3,Clayton Oliver,Melbourne,0
2017,3,Christian Petracca,Melbourne,0
2017,3,Sam Weideman,Melbourne,0
2017,3,Mitch Hannan,Melbourne,0
2017,3,Tim Smith,Melbourne,0
2017,3,Jack Ziebell,North Melbourne,5
2017,3,Braydon Preuss,North Melbourne,1
2017,3,Andrew Swallow,North Melbourne,0
2017,3,Shaun Higgins,North Melbourne,0
2017,3,Lachlan Hansen,North Melbourne,0
2017,3,Lindsay Thomas,North Melbourne,0
2017,3,Todd Goldstein,North Melbourne,0
2017,3,Ben Cunnington,North Melbourne,0
2017,3,Robbie Tarrant,North Melbourne,0
2017,3,Jamie Macmillan,North Melbourne,0
2017,3,Shaun Atley,North Melbourne,0
2017,3,Aaron Mullett,North Melbourne,0
2017,3,Marley Williams,North Melbourne,0
2017,3,Sam Gibson,North Melbourne,0
2017,3,Nathan Hrovat,North Melbourne,0
2017,3,Taylor Garner,North Melbourne,0
2017,3,Luke McDonald,North Melbourne,0
2017,3,Ben Brown,North Melbourne,0
2017,3,Kayne Turner,North Melbourne,0
2017,3,Trent Dumont,North Melbourne,0
2017,3,Ryan Clarke,North Melbourne,0
2017,3,Sam Durdin,North Melbourne,0
2017,3,Ollie Wines,Port Adelaide,6
2017,3,Darcy Byrne-Jones,Port Adelaide,1
2017,3,Paddy Ryder,Port Adelaide,0
2017,3,Robbie Gray,Port Adelaide,0
2017,3,Justin Westhoff,Port Adelaide,0
2017,3,Travis Boak,Port Adelaide,0
2017,3,Brad Ebert,Port Adelaide,0
2017,3,Hamish Hartlett,Port Adelaide,0
2017,3,Matthew Broadbent,Port Adelaide,0
2017,3,Jackson Trengove,Port Adelaide,0
2017,3,Charlie Dixon,Port Adelaide,0
2017,3,Jared Polec,Port Adelaide,0
2017,3,Tom Jonas,Port Adelaide,0
2017,3,Chad Wingard,Port Adelaide,0
2017,3,Aaron Young,Port Adelaide,0
2017,3,Tom Clurey,Port Adelaide,0
2017,3,Jarman Impey,Port Adelaide,0
2017,3,Sam Gray,Port Adelaide,0
2017,3,Karl Amon,Port Adelaide,0
2017,3,Brett Eddy,Port Adelaide,0
2017,3,Dan Houston,Port Adelaide,0
2017,3,Sam Powell-Pepper,Port Adelaide,0
2017,3,Dustin Martin,Richmond,10
2017,3,Alex Rance,Richmond,7
2017,3,Trent Cotchin,Richmond,7
2017,3,Bachar Houli,Richmond,0
2017,3,Jack Riewoldt,Richmond,0
2017,3,Shaun Grigg,Richmond,0
2017,3,David Astbury,Richmond,0
2017,3,Dylan Grimes,Richmond,0
2017,3,Reece Conca,Richmond,0
2017,3,Dion Prestia,Richmond,0
2017,3,Josh Caddy,Richmond,0
2017,3,Brandon Ellis,Richmond,0
2017,3,Todd Elton,Richmond,0
2017,3,Nick Vlastuin,Richmond,0
2017,3,Ben Lennon,Richmond,0
2017,3,Kamdyn McIntosh,Richmond,0
2017,3,Kane Lambert,Richmond,0
2017,3,Toby Nankervis,Richmond,0
2017,3,Daniel Rioli,Richmond,0
2017,3,Jayden Short,Richmond,0
2017,3,Jason Castagna,Richmond,0
2017,3,Dan Butler,Richmond,0
2017,3,Nick Riewoldt,St Kilda,10
2017,3,Leigh Montagna,St Kilda,7
2017,3,Luke Dunstan,St Kilda,2
2017,3,Dylan Roberton,St Kilda,1
2017,3,Tim Membrey,St Kilda,1
2017,3,Sam Gilbert,St Kilda,0
2017,3,Nathan Brown,St Kilda,0
2017,3,Jarryn Geary,St Kilda,0
2017,3,Shane Savage,St Kilda,0
2017,3,Jake Carlisle,St Kilda,0
2017,3,Maverick Weller,St Kilda,0
2017,3,Tom Hickey,St Kilda,0
2017,3,Jack Newnes,St Kilda,0
2017,3,Josh Bruce,St Kilda,0
2017,3,Sebastian Ross,St Kilda,0
2017,3,Jimmy Webster,St Kilda,0
2017,3,Jack Billings,St Kilda,0
2017,3,Blake Acres,St Kilda,0
2017,3,Jack Lonie,St Kilda,0
2017,3,Paddy McCartin,St Kilda,0
2017,3,Jack Steele,St Kilda,0
2017,3,Jade Gresham,St Kilda,0
2017,3,Josh P. Kennedy,Sydney,4
2017,3,Lance Franklin,Sydney,0
2017,3,Heath Grundy,Sydney,0
2017,3,Kieren Jack,Sydney,0
2017,3,Nick Smith,Sydney,0
2017,3,Dan Hannebery,Sydney,0
2017,3,Sam Reid,Sydney,0
2017,3,Luke Parker,Sydney,0
2017,3,Callum Sinclair,Sydney,0
2017,3,Jake Lloyd,Sydney,0
2017,3,Zak Jones,Sydney,0
2017,3,Sam Naismith,Sydney,0
2017,3,George Hewett,Sydney,0
2017,3,Callum Mills,Sydney,0
2017,3,Aliir Aliir,Sydney,0
2017,3,Harrison Marsh,Sydney,0
2017,3,Jordan Foote,Sydney,0
2017,3,Oliver Florent,Sydney,0
2017,3,Robbie Fox,Sydney,0
2017,3,Will Hayward,Sydney,0
2017,3,Nic Newman,Sydney,0
2017,3,Jordan Dawson,Sydney,0
2017,3,Mark LeCras,West Coast,4
2017,3,Luke Shuey,West Coast,1
2017,3,Andrew Gaff,West Coast,1
2017,3,Sam Mitchell,West Coast,0
2017,3,Shannon Hurn,West Coast,0
2017,3,Josh J. Kennedy,West Coast,0
2017,3,Matt Priddis,West Coast,0
2017,3,Josh Hill,West Coast,0
2017,3,Chris Masten,West Coast,0
2017,3,Sharrod Wellingham,West Coast,0
2017,3,Jack Redden,West Coast,0
2017,3,Lewis Jetta,West Coast,0
2017,3,Brad Sheppard,West Coast,0
2017,3,Jack Darling,West Coast,0
2017,3,Jamie Cripps,West Coast,0
2017,3,Nathan Vardy,West Coast,0
2017,3,Jonathan Giles,West Coast,0
2017,3,Elliot Yeo,West Coast,0
2017,3,Mark Hutchings,West Coast,0
2017,3,Jeremy McGovern,West Coast,0
2017,3,Jackson Nelson,West Coast,0
2017,3,Tom Barrass,West Coast,0
2017,3,Jason Johannisen,Western Bulldogs,3
2017,3,Lachie Hunter,Western Bulldogs,1
2017,3,Robert Murphy,Western Bulldogs,0
2017,3,Matthew Boyd,Western Bulldogs,0
2017,3,Travis Cloke,Western Bulldogs,0
2017,3,Matthew Suckling,Western Bulldogs,0
2017,3,Liam Picken,Western Bulldogs,0
2017,3,Easton Wood,Western Bulldogs,0
2017,3,Tom Liberatore,Western Bulldogs,0
2017,3,Luke Dahlhaus,Western Bulldogs,0
2017,3,Tom Campbell,Western Bulldogs,0
2017,3,Lin Jong,Western Bulldogs,0
2017,3,Fletcher Roberts,Western Bulldogs,0
2017,3,Jack Macrae,Western Bulldogs,0
2017,3,Jake Stringer,Western Bulldogs,0
2017,3,Shane Biggs,Western Bulldogs,0
2017,3,Tom Boyd,Western Bulldogs,0
2017,3,Marcus Bontempelli,Western Bulldogs,0
2017,3,Toby McLean,Western Bulldogs,0
2017,3,Caleb Daniel,Western Bulldogs,0
2017,3,Zaine Cordy,Western Bulldogs,0
2017,3,Marcus Adams,Western Bulldogs,0
2017,4,Eddie Betts,Adelaide,9
2017,4,Taylor Walker,Adelaide,8
2017,4,Rory Sloane,Adelaide,7
2017,4,Brodie Smith,Adelaide,3
2017,4,Rory Laird,Adelaide,2
2017,4,Richard Douglas,Adelaide,0
2017,4,David Mackay,Adelaide,0
2017,4,Andy Otten,Adelaide,0
2017,4,Sam Jacobs,Adelaide,0
2017,4,Tom Lynch,Adelaide,0
2017,4,Daniel Talia,Adelaide,0
2017,4,Curtly Hampton,Adelaide,0
2017,4,Luke Brown,Adelaide,0
2017,4,Troy Menzel,Adelaide,0
2017,4,Kyle Hartigan,Adelaide,0
2017,4,Matt Crouch,Adelaide,0
2017,4,Charlie Cameron,Adelaide,0
2017,4,Jake Kelly,Adelaide,0
2017,4,Jake Lever,Adelaide,0
2017,4,Riley Knight,Adelaide,0
2017,4,Rory Atkins,Adelaide,0
2017,4,Wayne Milera,Adelaide,0
2017,4,Stefan Martin,Brisbane Lions,5
2017,4,Tom Rockliff,Brisbane Lions,4
2017,4,Mitch Robinson,Brisbane Lions,1
2017,4,Daniel Rich,Brisbane Lions,0
2017,4,Dayne Beams,Brisbane Lions,0
2017,4,Claye Beams,Brisbane Lions,0
2017,4,Rohan Bewick,Brisbane Lions,0
2017,4,Ryan Lester,Brisbane Lions,0
2017,4,Dayne Zorko,Brisbane Lions,0
2017,4,Tom Bell,Brisbane Lions,0
2017,4,Sam Mayes,Brisbane Lions,0
2017,4,Lewis Taylor,Brisbane Lions,0
2017,4,Tom Cutler,Brisbane Lions,0
2017,4,Nick Robertson,Brisbane Lions,0
2017,4,Darcy Gardiner,Brisbane Lions,0
2017,4,Daniel McStay,Brisbane Lions,0
2017,4,Harris Andrews,Brisbane Lions,0
2017,4,Josh Schache,Brisbane Lions,0
2017,4,Eric Hipwood,Brisbane Lions,0
2017,4,Jarrod Berry,Brisbane Lions,0
2017,4,Hugh McCluggage,Brisbane Lions,0
2017,4,Cedric Cox,Brisbane Lions,0
2017,4,Marc Murphy,Carlton,3
2017,4,Kade Simpson,Carlton,0
2017,4,Dale Thomas,Carlton,0
2017,4,Bryce Gibbs,Carlton,0
2017,4,Matthew Kreuzer,Carlton,0
2017,4,Simon White,Carlton,0
2017,4,Ed Curnow,Carlton,0
2017,4,Matthew Wright,Carlton,0
2017,4,Levi Casboult,Carlton,0
2017,4,Lachie Plowman,Carlton,0
2017,4,Sam Rowe,Carlton,0
2017,4,Sam Docherty,Carlton,0
2017,4,Patrick Cripps,Carlton,0
2017,4,Caleb Marchbank,Carlton,0
2017,4,Jacob Weitering,Carlton,0
2017,4,Charlie Curnow,Carlton,0
2017,4,Jack Silvagni,Carlton,0
2017,4,Harrison Macreadie,Carlton,0
2017,4,Sam Petrevski-Seton,Carlton,0
2017,4,Jarrod Pickett,Carlton,0
2017,4,Tom Williamson,Carlton,0
2017,4,Zac Fisher,Carlton,0
2017,4,Taylor Adams,Collingwood,3
2017,4,Jeremy Howe,Collingwood,2
2017,4,Brodie Grundy,Collingwood,1
2017,4,Scott Pendlebury,Collingwood,0
2017,4,Travis Varcoe,Collingwood,0
2017,4,Tyson Goldsack,Collingwood,0
2017,4,Ben Reid,Collingwood,0
2017,4,Jesse White,Collingwood,0
2017,4,Levi Greenwood,Collingwood,0
2017,4,Steele Sidebottom,Collingwood,0
2017,4,Jarryd Blair,Collingwood,0
2017,4,Alex Fasolo,Collingwood,0
2017,4,Will Hoskin-Elliott,Collingwood,0
2017,4,Adam Treloar,Collingwood,0
2017,4,Jack Crisp,Collingwood,0
2017,4,Jamie Elliott,Collingwood,0
2017,4,Tim Broomhead,Collingwood,0
